evid,std_x_km,std_y_km,std_z_km,std_t_s,std_xyz_km,ess_xyzt_min,ess_x,ess_y,ess_z,ess_t,n_samples,degree,ess_rank_hi,std_rank_lo,suspicious_score
82,0.027629558,0.022643039,0.030005451,0.008086905,0.04665219,8.667402,8.667402,13.826821,30.809355,52.819736,12602,269,0.9688195991091314,0.5790645879732739,0.5610091219785616
817,0.030391788,0.022869231,0.035860147,0.009191034,0.0522744,18.10589,18.10589,34.13554,60.54915,166.26804,12602,136,0.8162583518930957,0.6837416481069042,0.5581098308044106
675,0.04411084,0.03895885,0.06590055,0.0097055165,0.088354066,30.901348,33.577766,30.901348,36.35992,138.11594,12602,86,0.5835189309576837,0.9554565701559019,0.557526996393867
524,0.027387103,0.023031823,0.029396022,0.0082126325,0.046310306,8.48791,8.48791,14.709576,29.656834,52.66053,12602,294,0.9721603563474387,0.5723830734966592,0.5564481326977544
908,0.04959124,0.037803225,0.0818982,0.011081697,0.102935374,31.632696,31.632696,52.84572,63.812595,157.61215,12602,58,0.5645879732739421,0.9844097995545656,0.5557859336015197
703,0.028038548,0.023234496,0.028880706,0.010174598,0.046476845,8.828955,8.828955,15.3159,31.24964,75.57244,12602,391,0.9643652561247216,0.5746102449888641,0.554134156080575
688,0.02772118,0.022040365,0.02935929,0.007960029,0.046002276,8.409338,8.409338,14.224505,27.607393,10.72132,12602,260,0.9732739420935411,0.5679287305122495,0.5527502343738374
889,0.034961525,0.029352417,0.07080552,0.009577757,0.08424544,30.91628,61.57063,71.99987,30.91628,129.26761,12602,48,0.5824053452115813,0.9487750556792872,0.5525716638310325
863,0.038064644,0.03822511,0.07422862,0.009641726,0.09176037,31.283695,83.959305,54.535816,31.283695,102.25712,12602,40,0.5734966592427617,0.9621380846325167,0.5517829772669779
879,0.096598655,0.11854272,0.103916556,0.014752427,0.18488464,32.763676,32.763676,33.80954,32.933445,79.5617,12602,76,0.5512249443207127,0.9988864142538975,0.5506111080798209
52,0.03431785,0.026157899,0.045138326,0.00923667,0.062445328,25.90971,25.90971,36.83255,35.975185,41.49958,12602,48,0.6737193763919822,0.8129175946547884,0.5476783349288942
265,0.027315598,0.023007635,0.028650504,0.008166983,0.045785856,8.6705065,8.6705065,14.215437,31.042871,55.235317,12602,231,0.9677060133630289,0.5657015590200445,0.5474328004325374
480,0.047268767,0.04209765,0.07057001,0.009735137,0.09479807,32.131073,34.29642,33.585667,32.131073,110.594444,12602,62,0.5612472160356348,0.9721603563474387,0.5456222935402106
110,0.026966024,0.022266118,0.02898578,0.00670648,0.0454216,8.122581,8.122581,13.662351,28.650612,17.9714,12602,246,0.977728285077951,0.5579064587973274,0.5454809251938234
157,0.027236853,0.023674132,0.027735977,0.008657792,0.045514777,8.64095,8.64095,16.106716,29.69256,62.963863,12602,267,0.9699331848552338,0.5612472160356348,0.5443722997405767
105,0.03623631,0.03173342,0.06907236,0.009686631,0.084208496,31.431463,87.05218,74.2024,31.431463,170.92891,12602,40,0.5690423162583519,0.9476614699331848,0.539259477879574
398,0.020197568,0.017810306,0.044233583,0.007848549,0.051785696,19.221952,55.207455,51.576405,19.221952,128.68712,12602,119,0.8006681514476615,0.6726057906458797,0.5385340350494292
97,0.027832633,0.027948756,0.044995364,0.009149484,0.0598362,25.331152,31.911236,28.228374,25.331152,273.42682,12602,57,0.6815144766146993,0.7895322939866369,0.5380776881067058
408,0.029513989,0.023287777,0.032066498,0.009570137,0.04941312,15.501823,15.501823,29.326603,31.85551,86.7,12602,165,0.8596881959910913,0.6258351893095768,0.5380231248852931
268,0.028667722,0.023362117,0.05162939,0.008666041,0.06350765,28.161377,37.419987,48.373695,28.161377,124.9656,12602,72,0.643652561247216,0.8318485523385301,0.5354214512824838
235,0.027157448,0.027468963,0.046679985,0.008941544,0.060589537,26.21657,27.893635,45.137833,26.21657,153.4312,12602,72,0.6681514476614699,0.8006681514476615,0.5349675844861881
741,0.0440826,0.035260998,0.07740266,0.008973106,0.09580076,33.136475,33.136475,43.385887,63.226063,188.68523,12602,45,0.5467706013363028,0.9755011135857461,0.5333753304795115
377,0.033472788,0.025295446,0.03167728,0.007532733,0.052571256,20.530361,20.530361,22.018663,39.389977,101.6974,12602,73,0.7672605790645879,0.6948775055679287,0.5331521173010054
232,0.052498363,0.043476462,0.060979117,0.011599462,0.09145892,32.70212,32.70212,37.44921,34.86731,71.957184,12602,54,0.5534521158129175,0.9610244988864142,0.5318810422567347
764,0.02780841,0.022388004,0.028156558,0.0066693374,0.045467813,9.734747,9.734747,15.217872,36.278095,91.550125,12602,132,0.9487750556792872,0.5601336302895322,0.5314408162657922
555,0.040487453,0.028790455,0.03429077,0.0088273315,0.060365397,26.57082,26.57082,34.57237,44.80144,135.33435,12602,35,0.6648106904231625,0.7984409799554565,0.5308120991463335
981,0.02803623,0.023207756,0.028993411,0.007625909,0.046532225,11.614312,11.614312,26.132029,25.479485,69.382484,12602,139,0.920935412026726,0.5757238307349666,0.5302044632715115
509,0.036202606,0.03103171,0.041712824,0.010103911,0.06335262,28.526709,28.526709,52.80315,56.98003,118.09614,12602,98,0.6358574610244988,0.8285077951002227,0.5268128630314333
76,0.027222406,0.021827865,0.02800275,0.0071745627,0.044740018,8.859074,8.859074,14.456247,28.610569,20.259712,12602,241,0.9632516703786191,0.5467706013363028,0.5266776950511157
714,0.03552701,0.036036756,0.03910264,0.012247972,0.0639518,28.864536,28.864536,37.488724,29.484997,166.77144,12602,138,0.6280623608017817,0.8374164810690423,0.5259497720745432
917,0.028060384,0.022056255,0.02788854,0.0071305255,0.04529497,10.0165415,10.0165415,14.457196,38.35352,89.274025,12602,222,0.9454342984409799,0.5556792873051225,0.5253582571515022
391,0.02745659,0.024016812,0.025898272,0.008387554,0.04473692,9.053986,9.053986,15.03951,30.489435,33.500904,12602,158,0.9610244988864142,0.5456570155902004,0.5243897599714287
423,0.026579374,0.021577075,0.027910989,0.0071058413,0.044170767,8.193989,8.193989,13.649646,28.10469,23.911705,12602,300,0.9766146993318485,0.5345211581291759,0.5220212201328366
473,0.047941506,0.033693932,0.062254332,0.009391462,0.08549427,33.070263,42.119312,36.38791,33.070263,55.778286,12602,131,0.5478841870824053,0.9521158129175946,0.5216491981686597
566,0.028204774,0.022976322,0.028624097,0.009666589,0.04628995,11.976952,11.976952,25.936636,27.224253,70.9522,12602,141,0.9109131403118039,0.5712694877505567,0.5203768830511752
426,0.023989892,0.026165562,0.0365544,0.008508218,0.050954644,20.068014,24.277372,37.11607,20.068014,145.94873,12602,104,0.7828507795100222,0.6625835189309577,0.5187040242855938
479,0.035841584,0.021170203,0.053643297,0.008443609,0.06789993,30.231882,40.57664,92.16625,30.231882,156.41641,12602,180,0.5968819599109131,0.866369710467706,0.5171204507914147
171,0.028266082,0.02792955,0.04537889,0.0112606995,0.060318112,27.958757,27.958757,35.909943,29.116941,174.19023,12602,128,0.6481069042316258,0.7973273942093541,0.5167533891200935
677,0.02800646,0.025100902,0.05520537,0.010176567,0.06679858,29.717262,80.99999,68.401985,29.717262,193.9122,12602,80,0.6057906458797327,0.8530066815144766,0.5167434685343822
683,0.027257472,0.021790368,0.027808372,0.006468837,0.044621695,9.2458725,9.2458725,13.820288,34.96365,27.868143,12602,267,0.953229398663697,0.5412026726057906,0.5158902981632034
640,0.030671358,0.022774506,0.028565671,0.0064361077,0.047701236,15.677688,15.677688,24.034111,35.637367,66.22519,12602,117,0.8530066815144766,0.6002227171492205,0.5119939881250589
457,0.027073042,0.02260947,0.028902892,0.0068825823,0.045601696,12.066577,12.066577,26.71888,26.90979,53.24506,12602,149,0.9097995545657015,0.5623608017817372,0.5116356069662352
67,0.028271027,0.02357283,0.028315501,0.009730747,0.04644025,13.646528,13.646528,37.00287,30.892246,104.3032,12602,224,0.8875278396436526,0.5734966592427617,0.5089942510205803
836,0.032904238,0.028447669,0.05623965,0.008048827,0.071097516,31.226187,31.226187,41.795418,42.693844,143.98325,12602,96,0.5746102449888641,0.8819599109131403,0.5067832004801563
275,0.028506914,0.021746408,0.029209504,0.007273171,0.046246573,13.584116,13.584116,25.927126,36.733307,39.995914,12602,217,0.888641425389755,0.5701559020044543,0.5066641534516197
963,0.033113115,0.027272627,0.03339272,0.009966911,0.054363113,24.554516,24.554516,37.511673,28.019997,99.566666,12602,186,0.6926503340757239,0.7271714922048997,0.5036755770060665
606,0.03775944,0.031578954,0.035726387,0.010113739,0.06082253,29.037998,29.037998,68.63556,29.276491,90.11997,12602,121,0.6258351893095768,0.8017817371937639,0.5017832252816206
394,0.036782157,0.03643411,0.05031551,0.009798454,0.07219434,31.926771,32.89932,31.926771,38.884308,127.845215,12602,59,0.5623608017817372,0.8919821826280623,0.501615815397741
42,0.029210713,0.030911602,0.05274626,0.009731877,0.06775663,31.097248,34.477215,54.36888,31.097248,128.96478,12602,79,0.5790645879732739,0.8641425389755011,0.5003943432820273
34,0.02789732,0.02282959,0.045526437,0.008023509,0.058069848,27.98656,38.813934,47.39281,27.98656,139.78851,12602,83,0.6469933184855233,0.7728285077951002,0.5000148808785669
568,0.022765487,0.021595921,0.051107608,0.008558008,0.059971984,28.854666,89.4961,71.79935,28.854666,196.03214,12602,64,0.6302895322939867,0.7928730512249443,0.4997395846250763
670,0.02761207,0.02202803,0.027921733,0.008508045,0.045025367,12.986825,12.986825,25.82729,29.852385,97.71878,12602,202,0.8997772828507795,0.5501113585746102,0.4949777034836137
651,0.02929672,0.02263314,0.032431867,0.008624006,0.049217712,19.648966,19.648966,24.48844,32.69998,231.4691,12602,155,0.7962138084632516,0.621380846325167,0.4947520101586797
911,0.03450332,0.028221413,0.05434415,0.009128882,0.070286654,31.707804,46.539616,44.24824,31.707804,86.864746,12602,67,0.5634743875278396,0.8775055679287305,0.49445191244091047
306,0.026647884,0.022890436,0.02712001,0.00950301,0.044379916,11.863079,11.863079,25.442127,34.060486,97.08231,12602,263,0.9153674832962138,0.5389755011135857,0.4933606480126586
438,0.0291208,0.026360787,0.044885084,0.008900526,0.059645478,29.18888,29.18888,39.914284,43.412956,113.122856,12602,100,0.621380846325167,0.7873051224944321,0.4892163233317295
868,0.035701394,0.032138918,0.06669958,0.009080677,0.08219692,34.426567,36.16682,51.044743,34.426567,187.24767,12602,74,0.5178173719376392,0.9443207126948775,0.4889856697139399
412,0.026166467,0.02264735,0.028982423,0.008706437,0.04513942,13.862829,13.862829,29.188158,53.933586,91.09459,12602,255,0.8819599109131403,0.5512249443207127,0.4861583027861965
546,0.035879157,0.029014045,0.055835325,0.010107603,0.072434194,33.67994,33.67994,43.36153,37.17161,189.50563,12602,78,0.5389755011135857,0.8953229398663697,0.48255713017296537
857,0.024455812,0.024615042,0.03936564,0.009321843,0.052475143,24.381685,77.71467,92.88,70.96116,24.381685,12602,45,0.6948775055679287,0.6926503340757239,0.4813071363733315
972,0.025867209,0.026482673,0.036722437,0.009756285,0.052143857,23.69804,36.82979,28.95792,23.69804,181.73727,12602,106,0.7037861915367483,0.6815144766146993,0.47964047797381953
126,0.02663329,0.022084568,0.025373496,0.006194782,0.042905416,9.946103,9.946103,15.235735,30.280712,27.922527,12602,93,0.9465478841870824,0.5066815144766147,0.4795983154845462
201,0.03541021,0.039479997,0.05687194,0.009251998,0.07776227,34.454308,54.198196,44.294926,34.454308,222.44614,12602,36,0.5167037861915367,0.9253897550111359,0.47815239011711247
4,0.027277788,0.02085999,0.026164046,0.0074119787,0.04317145,11.180681,11.180681,17.875082,33.36442,97.234215,12602,128,0.9276169265033407,0.5144766146993318,0.4772372160852376
411,0.03432907,0.03580568,0.045744173,0.009557721,0.06747638,32.7629,98.514786,75.84963,61.83938,32.7629,12602,91,0.5523385300668151,0.8619153674832962,0.4760690671177226
163,0.029797073,0.02487297,0.031778935,0.008770393,0.05016404,22.40866,22.40866,35.782192,35.946167,216.54134,12602,141,0.7293986636971046,0.6469933184855233,0.4719160619242959
916,0.03447211,0.029711628,0.052881774,0.008150051,0.06976811,33.717136,33.717136,47.147095,34.740196,182.846,12602,77,0.5367483296213809,0.8730512249443206,0.46860878666276456
571,0.02631647,0.02051328,0.0246936,0.006670241,0.04151054,8.942009,8.942009,14.174136,31.581053,82.38018,12602,182,0.9621380846325167,0.48552338530066813,0.46714053997748023
758,0.027021637,0.023417166,0.035517875,0.00882585,0.050398927,23.22338,32.12717,43.98816,23.22338,132.3801,12602,67,0.7149220489977728,0.6514476614699332,0.46573429695289204
371,0.039627988,0.040860686,0.04813947,0.010293792,0.07454785,35.14638,35.14638,35.203217,48.11319,145.84491,12602,54,0.510022271714922,0.9131403118040089,0.46572189622075283
376,0.02570558,0.023725634,0.037230898,0.009742334,0.051086422,24.32646,32.481365,28.221947,24.32646,216.14474,12602,143,0.6971046770601336,0.6636971046770601,0.46266635582164767
567,0.025108138,0.024829106,0.06715952,0.008559677,0.0758769,35.725536,114.43723,67.11507,35.725536,229.17262,12602,77,0.4988864142538975,0.9175946547884186,0.4577755070659371
173,0.027199209,0.029436687,0.05346228,0.00932557,0.06681714,33.71925,36.115597,34.334904,33.71925,104.02503,12602,51,0.5356347438752783,0.854120267260579,0.4574964905928045
427,0.022989992,0.02319142,0.038002394,0.00851056,0.050105527,23.378561,23.378561,31.557766,30.854893,55.039284,12602,164,0.7115812917594655,0.6425389755011136,0.45721871419288596
678,0.029964032,0.02720809,0.058009423,0.009334026,0.07073342,34.411903,34.411903,58.177414,62.277298,147.87318,12602,75,0.5200445434298441,0.8786191536748329,0.4569210966215445
646,0.03979003,0.030865591,0.06654486,0.008498718,0.08345148,36.948784,39.796936,38.63859,36.948784,167.04494,12602,60,0.4821826280623608,0.9465478841870824,0.4564089463841945
141,0.03744984,0.030235862,0.06007933,0.009358323,0.07698197,35.92865,37.978386,40.821625,35.92865,156.5064,12602,84,0.49331848552338525,0.9220489977728284,0.45486381515964697
475,0.025035866,0.027466431,0.038800344,0.010528501,0.0537277,28.780622,28.780622,43.91445,32.175255,177.138,12602,121,0.6314031180400891,0.7193763919821826,0.45421649694197946
288,0.026696725,0.020762272,0.02400735,0.009214381,0.04147457,10.691624,10.691624,17.090366,29.251131,111.467804,12602,162,0.9376391982182628,0.4844097995545657,0.45420161606341236
291,0.02533676,0.026003467,0.039460864,0.0074193296,0.053621743,28.860182,28.860182,45.30737,52.28975,120.02221,12602,106,0.6291759465478841,0.7171492204899776,0.4512130396178589
490,0.030892225,0.025382513,0.030576365,0.008767882,0.05033404,24.735224,24.735224,51.51905,26.917551,42.575283,12602,148,0.6904231625835189,0.6503340757238307,0.44900570929707684
944,0.019173527,0.018179059,0.029871766,0.008389978,0.03988013,7.8887897,38.29133,40.780643,42.968822,7.8887897,12602,48,0.9855233853006681,0.45434298440979953,0.4477656360831543
946,0.01919131,0.01887308,0.045127865,0.008710967,0.052545447,28.16667,92.76092,74.30903,28.16667,188.96503,12602,93,0.6425389755011136,0.6937639198218263,0.445770358281953
869,0.030906856,0.02289881,0.031172689,0.007687111,0.049510866,23.617592,23.617592,42.59605,30.712849,51.054134,12602,217,0.7082405345211581,0.6280623608017817,0.4448192221268743
878,0.024639398,0.024853343,0.036653962,0.0093801385,0.050678413,25.756933,25.756933,37.11226,37.18906,155.3086,12602,100,0.6770601336302895,0.655902004454343,0.4440850987842322
793,0.046582602,0.03874366,0.12829977,0.0097108595,0.14188673,39.456463,42.628403,39.456463,41.909744,168.50343,12602,45,0.4443207126948775,0.997772828507795,0.4433311342701673
624,0.031025995,0.023300631,0.032616448,0.008367074,0.050688896,25.91976,25.91976,50.23656,35.059235,103.56783,12602,234,0.6726057906458797,0.6581291759465479,0.44266149473464905
501,0.025232755,0.019912763,0.028489975,0.007279917,0.04295217,14.642994,14.642994,19.970898,32.04145,22.425528,12602,215,0.8697104677060133,0.5089086859688196,0.4426032112935947
425,0.035809048,0.028063118,0.048104957,0.0092394585,0.06621113,34.34938,42.6885,38.020454,34.34938,137.52731,12602,98,0.5222717149220489,0.8474387527839643,0.4425932907078833
661,0.023899285,0.023632465,0.03631548,0.009173715,0.049482152,23.676235,36.66515,32.58655,23.676235,152.6847,12602,105,0.7048997772828508,0.6269487750556793,0.4419360519045044
775,0.026243936,0.025720714,0.04129814,0.008832834,0.055279613,30.589996,30.589996,43.613365,54.282223,146.66672,12602,91,0.5935412026726058,0.7405345211581291,0.4395377503087782
574,0.01855344,0.016741043,0.0369693,0.007549535,0.044623107,18.565187,18.565187,40.20313,24.723265,194.9849,12602,127,0.8073496659242761,0.5423162583518931,0.4378388500057043
939,0.03866633,0.030816417,0.06220168,0.009364214,0.07945933,37.676746,37.676746,37.816673,39.278038,166.97333,12602,66,0.4677060133630289,0.933184855233853,0.43645616837218065
484,0.024794241,0.021094812,0.025862888,0.0073146005,0.041576847,13.071565,13.071565,21.635769,38.15028,60.71443,12602,202,0.8964365256124721,0.48663697104677056,0.4362391555597442
459,0.025300656,0.023835182,0.047268543,0.007943411,0.058673285,32.359768,32.359768,42.816372,53.307423,101.439804,12602,122,0.5567928730512249,0.7783964365256124,0.4334055882659312
734,0.022410095,0.023237238,0.034724705,0.008367873,0.047412936,22.368567,22.368567,33.137947,37.085735,107.35251,12602,192,0.7305122494432071,0.5924276169265034,0.4327756310732586
430,0.025339717,0.025670499,0.035848293,0.007336831,0.05085446,27.38088,27.38088,39.90126,31.669466,148.25047,12602,132,0.653674832962138,0.6603563474387527,0.43165832510751423
849,0.03250707,0.025542285,0.033046488,0.009323318,0.052926254,29.413612,30.952608,46.352932,29.413612,79.63976,12602,189,0.6169265033407572,0.6993318485523385,0.4314363520022222
595,0.048219252,0.034783043,0.08447366,0.009568389,0.10329935,39.6303,48.280346,53.139145,39.6303,89.92972,12602,33,0.4376391982182628,0.9855233853006681,0.4313036641683325
671,0.028290648,0.020489382,0.063436285,0.008888054,0.0724178,37.32297,68.658875,106.065025,37.32297,242.63263,12602,94,0.47772828507795095,0.8942093541202673,0.4271891012445374
456,0.024339177,0.022513852,0.04645361,0.008960926,0.057071947,32.338966,78.48337,48.87124,32.338966,164.49428,12602,97,0.5579064587973274,0.765033407572383,0.42681707928036067
314,0.030029451,0.028583504,0.030057983,0.00893418,0.051208075,28.42931,33.12727,28.42931,42.123066,96.94545,12602,154,0.6380846325167038,0.6670378619153674,0.425626608994995
360,0.03797696,0.030877927,0.06186511,0.009091614,0.07888591,38.33308,38.33308,39.763344,40.62548,165.32857,12602,81,0.45657015590200445,0.9309576837416481,0.4250474948040932
62,0.031462986,0.02859038,0.029911557,0.010124394,0.05198106,29.078978,32.589783,29.078978,42.422913,96.0946,12602,107,0.6247216035634744,0.6792873051224944,0.42436545453643576
331,0.032020513,0.030512176,0.04554014,0.009178336,0.06348394,35.46454,35.46454,36.120792,44.0881,202.24716,12602,74,0.5089086859688196,0.8307349665924276,0.42276824023690357
158,0.025800804,0.02495039,0.030997308,0.008111293,0.04742401,23.481009,25.953674,23.481009,42.75017,100.44112,12602,186,0.710467706013363,0.5935412026726058,0.42169185668721876
128,0.037894852,0.033428654,0.053201213,0.008823847,0.073374815,37.79651,58.571545,37.79651,47.779392,82.90582,12602,74,0.46547884187082406,0.9053452115812917,0.42141904058015583
190,0.030190183,0.02551344,0.050545722,0.007964589,0.06416582,35.770073,35.770073,38.054573,62.690464,154.69386,12602,81,0.4977728285077951,0.8396436525612472,0.41795179587402836
733,0.022247571,0.02078058,0.03208701,0.008895972,0.044230796,20.37548,27.974382,25.164713,20.37548,212.05688,12602,169,0.7717149220489977,0.5367483296213809,0.41421669535369365
507,0.032144763,0.02619981,0.03496884,0.008894539,0.054245144,31.356823,54.897705,31.356823,48.43519,165.6964,12602,115,0.5712694877505567,0.7249443207126949,0.4141385707412165
407,0.032657396,0.025848245,0.03481979,0.0099943215,0.054286785,31.387896,58.78467,31.387896,43.49023,185.35356,12602,132,0.5701559020044543,0.7260579064587973,0.4139662005644813
302,0.027229192,0.02672283,0.03247417,0.010205981,0.050101,28.11751,31.900188,28.11751,47.849472,148.33282,12602,132,0.6447661469933185,0.6414253897550111,0.41356937713602604
483,0.043760642,0.030765858,0.05188189,0.008776197,0.074520215,38.75876,54.340496,38.75876,40.741398,146.30576,12602,64,0.4510022271714922,0.9120267260579065,0.4113260846920402
16,0.023204146,0.021321338,0.033069726,0.0088340035,0.045679737,22.439596,29.468935,30.177698,22.439596,159.83594,12602,112,0.7282850779510022,0.5634743875278396,0.41036998824410587
81,0.02589866,0.022840187,0.03278702,0.007423713,0.04761726,24.864765,26.063297,24.864765,52.226723,64.03606,12602,143,0.688195991091314,0.5957683741648107,0.41000540671921265
259,0.030058002,0.024771977,0.055175513,0.010064211,0.06753867,37.492233,45.30308,63.818764,37.492233,164.99048,12602,79,0.4743875278396436,0.8630289532293987,0.4094101715765298
69,0.022940412,0.020669153,0.02532675,0.008437712,0.039936457,13.467675,13.467675,21.610218,34.500286,85.09483,12602,151,0.8919821826280623,0.4587973273942093,0.4092390414730085
559,0.028884944,0.024625964,0.032784563,0.007935661,0.050155815,28.74458,45.739525,28.74458,53.356625,51.456387,12602,84,0.6325167037861915,0.6458797327394209,0.40852971959464485
32,0.02751164,0.025431003,0.04318684,0.00727075,0.057172805,33.886696,33.886696,58.663933,39.80003,145.72243,12602,106,0.532293986636971,0.7661469933184855,0.4078154374234254
178,0.023273394,0.020392856,0.03012123,0.007735297,0.043183424,19.92373,33.712376,26.465086,19.92373,190.89279,12602,80,0.7884187082405345,0.5155902004454342,0.4065009598166675
482,0.031490225,0.023371832,0.047414865,0.008498353,0.061530855,35.580574,35.580574,61.964798,38.75768,209.93958,12602,57,0.5033407572383073,0.8062360801781737,0.4058114791097266
744,0.022295276,0.020608552,0.031619154,0.0065164054,0.043835633,20.73465,26.745546,24.500822,20.73465,164.41888,12602,140,0.7639198218262806,0.5311804008908686,0.40577923720616466
701,0.02411651,0.024817564,0.03311368,0.007337852,0.04789607,26.0254,26.0254,34.79171,47.179226,125.49126,12602,81,0.6703786191536748,0.6035634743875278,0.40461604853150523
83,0.022140944,0.02045319,0.02987608,0.008522843,0.042439777,19.064606,27.14854,25.516096,19.064606,187.6639,12602,115,0.8028953229398663,0.5033407572383073,0.4041299398316476
596,0.022600826,0.02037206,0.024548909,0.008265535,0.039095614,11.814807,11.814807,21.950533,32.689217,83.17544,12602,189,0.9164810690423162,0.43875278396436523,0.40210862049295387
705,0.03758271,0.028869582,0.047315247,0.010968067,0.066967495,37.645584,43.739544,43.31726,37.645584,151.03764,12602,90,0.46993318485523383,0.8552338530066814,0.4019027683394427
271,0.022419492,0.020398706,0.024995994,0.007645909,0.039287917,12.520055,12.520055,20.619898,33.954094,74.70141,12602,197,0.9053452115812917,0.4420935412026726,0.40024727059885606
243,0.02433514,0.022410179,0.028278869,0.009924664,0.043521367,21.011517,21.011517,23.345646,45.5171,141.50499,12602,139,0.7538975501113585,0.5278396436525612,0.3979370142013184
691,0.040595282,0.0300197,0.05103652,0.008734892,0.07179057,38.959003,46.25887,38.959003,39.786987,135.28653,12602,69,0.44766146993318484,0.8875278396436526,0.39731201730150145
583,0.046017367,0.048680183,0.07466753,0.010822937,0.1003125,42.078247,42.078247,45.018467,43.64804,125.73363,12602,24,0.40311804008908686,0.9832962138084632,0.3963844425374874
745,0.021697003,0.020121977,0.023731254,0.006794206,0.037931863,11.735723,11.735723,19.859509,30.685555,54.882473,12602,208,0.9187082405345212,0.4265033407572383,0.3918321337691777
773,0.027621312,0.024690138,0.033384636,0.009066195,0.04987057,29.531094,50.066235,29.531094,41.364513,135.11002,12602,124,0.6146993318485523,0.6358574610244988,0.3908611564426763
19,0.026920103,0.025526829,0.03926322,0.010737798,0.054017693,33.583252,33.583252,45.88719,54.998257,151.02715,12602,124,0.5400890868596881,0.7216035634743875,0.38973020967157895
839,0.023200748,0.021644775,0.034243036,0.008302145,0.04668358,25.98589,31.486158,32.561596,25.98589,146.46878,12602,86,0.6714922048997772,0.5801781737193764,0.38958512110555005
539,0.03451916,0.02787048,0.04491739,0.008682312,0.063134044,37.516895,64.83693,37.516895,54.001373,235.30054,12602,59,0.4732739420935412,0.8229398663697104,0.3894759946627248
955,0.020272465,0.018600691,0.031384546,0.0086677335,0.041736655,19.736364,19.772646,32.437347,19.736364,105.26414,12602,72,0.7928730512249443,0.4910913140311804,0.3893730685859693
226,0.022688853,0.020618064,0.045573775,0.0075918064,0.05492593,34.03059,84.36164,64.58805,34.03059,213.37183,12602,78,0.5289532293986636,0.732739420935412,0.3875848830114929
530,0.024451341,0.0185756,0.0263527,0.0073672337,0.040464625,17.300636,17.300636,20.55872,33.070816,168.71136,12602,212,0.8251670378619154,0.4677060133630289,0.385935585636976
205,0.027099866,0.02005931,0.033633713,0.008313505,0.04762358,28.016903,56.616474,28.016903,51.033085,288.40512,12602,138,0.6458797327394209,0.5968819599109131,0.38551396074424227
686,0.023078451,0.022875441,0.03068287,0.009245149,0.0446916,23.630625,23.630625,25.99705,37.789894,143.27446,12602,201,0.7071269487750557,0.5434298440979956,0.38427388753031977
353,0.02419457,0.023622792,0.026784655,0.00825911,0.043137357,21.290487,26.933167,21.290487,37.059364,79.070175,12602,127,0.7483296213808462,0.5133630289532294,0.38416476108749453
296,0.020139396,0.016906628,0.038453776,0.0062361495,0.04658457,26.595076,58.038612,56.63165,26.595076,110.55245,12602,116,0.6636971046770601,0.576837416481069,0.382845323187881
727,0.026899863,0.025668928,0.028603869,0.007930346,0.046911385,27.867365,31.37499,27.867365,40.620636,43.47863,12602,94,0.6492204899777283,0.5879732739420935,0.38172429700249505
729,0.022788083,0.023231922,0.030359894,0.0067201764,0.04450553,23.642553,31.293158,32.56279,23.642553,74.40149,12602,107,0.7060133630289532,0.5400890868596881,0.38131011254904484
183,0.03221893,0.028181432,0.06505831,0.009257769,0.07787706,41.434845,73.2975,69.75657,41.434845,213.25131,12602,70,0.410913140311804,0.9265033407572383,0.38071239725993417
989,0.054131348,0.028593889,0.058239773,0.008415642,0.084496655,42.305447,45.64453,82.5536,42.305447,209.58255,12602,53,0.39866369710467703,0.9498886414253898,0.3786861176283848
185,0.0334939,0.026696268,0.03683899,0.008649399,0.05649463,35.617638,46.574455,35.617638,50.28433,90.490616,12602,96,0.5011135857461024,0.755011135857461,0.37834633756777
975,0.031092241,0.02332712,0.054670855,0.0086242175,0.06708043,39.578983,52.088673,54.96676,39.578983,196.60052,12602,95,0.43986636971046766,0.8574610244988864,0.3771682680145435
532,0.020838894,0.01916888,0.029636614,0.008056644,0.04098822,20.072556,22.568035,33.224518,20.072556,186.45724,12602,72,0.7817371937639198,0.48106904231625836,0.3760695631470082
902,0.027965186,0.021095892,0.03540516,0.008644516,0.049805757,30.64828,46.032448,30.64828,48.01832,249.0945,12602,111,0.5913140311804008,0.6347438752783964,0.3753329596579381
535,0.027644832,0.022298764,0.032848258,0.009616873,0.0483785,29.421812,51.06338,45.733482,29.421812,103.27997,12602,95,0.6158129175946547,0.6080178173719376,0.37442522606534684
245,0.023804722,0.018508973,0.02433081,0.0072488263,0.038745776,15.4714155,15.4714155,21.361385,31.215078,144.35356,12602,183,0.8619153674832962,0.433184855233853,0.37336868368708487
597,0.019990595,0.018251484,0.030746063,0.008423975,0.04096414,20.180779,20.180779,31.512953,22.480503,164.65671,12602,72,0.7761692650334076,0.47995545657015587,0.3725266739748314
428,0.024357563,0.019626288,0.023549357,0.009138102,0.039154235,16.341774,16.341774,20.752823,25.096516,198.98508,12602,272,0.8429844097995546,0.43986636971046766,0.37080049206105126
751,0.02346302,0.02337521,0.026494903,0.009653261,0.04241337,22.533875,22.533875,24.63909,37.925697,135.19133,12602,244,0.7271714922048997,0.5022271714922049,0.3652052817198327
918,0.027553916,0.019695502,0.04175274,0.00739314,0.05376265,35.51785,48.178734,35.51785,45.68388,223.21867,12602,106,0.5066815144766147,0.720489977728285,0.36505895308058983
